ans_load1,ans_load2,ans_load3,ans_ele,ans_gas,ans_planning
0,0,0,87.18955299,134.9195368,0
0,0,0,134.7467098,0,0
0,0,0,144.6726281,0,0
0,0,0,104.8163828,0,0
0,0,0,64.12073675,0,0
0,0,0,60.26718116,0,0
0,0,0,29.43515931,0,0
0,0,0,8.660304779,0,0
0,0,0,35.65802158,0,0
0,0,0,0,21.20571372,0
0,0,0,9.03924074,74.23426345,0
0,0,0,0,105.4299609,0
0,0,0,0,109.5590389,0
0,0,0,0,137.6969322,0
0,0,0,0,126.7874881,0
0,0,0,0,136.48232,0
0,0,0,0,124.4769316,0
0,0,0,0,134.8196362,0
0,0,0,0,119.4013841,0
0,0,0,0,101.2845777,0
0,0,0,0,56.4306276,0
0,0,0,0,17.87256384,0
0,0,0,0,24.75587524,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,13.30677608,0,0
0,0,0,20.98752067,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,4.55867783,0
0,0,0,0,37.33167532,0
0,0,0,0,57.88691936,0
0,0,0,0,88.5555692,0
0,0,0,0,100.5576619,0
0,0,0,0,120.1818315,0
0,0,0,0,111.1466565,0
0,0,0,0,128.1306969,0
0,0,0,0,127.9231191,0
0,0,0,0,145.8019008,0
0,0,0,0,137.9738216,0
0,0,0,0,68.36727502,0
0,0,0,0,137.2609299,0
0,0,0,0,69.98022323,0
0,0,0,0,0,0
0,0,0,8.740151087,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,25.01730367,0,0
0,0,0,0,0,0
0,0,0,0,83.15061451,0
0,0,0,0,132.4641576,0
0,0,0,26.28431948,206.8219328,0
0,0,0,46.61861056,242.9803068,0
0,0,0,35.75244013,251.5799463,0
0,0,0,67.96865839,260.3002976,0
0,0,0,64.95516962,274.3246598,0
0,0,0,99.01697302,258.8800013,0
0,0,0,56.92929218,252.3489462,0
0,0,0,40.66434315,237.2387615,0
0,0,0,24.15715127,182.1003803,0
0,0,0,14.06109007,126.734503,0
0,0,0,11.44612101,155.8846112,0
0,0,0,0,114.2251199,0
0,0,0,0,116.9768566,0
0,0,0,16.56260791,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10.2363697,0
0,0,0,0,40.89534562,0
0,0,0,0,96.35902803,0
0,0,0,0,106.0607812,0
0,0,0,0,164.6269956,0
0,0,0,0,174.7975696,0
0,0,0,0,206.015656,0
0,0,0,0,260.2686403,0
0,0,0,0,232.5730602,0
0,0,0,0,217.7601372,0
0,0,0,0,198.4516837,0
0,0,0,0,171.0765341,0
0,0,0,0,90.38151876,0
0,0,0,0,33.49905044,0
0,0,0,0,3.269129165,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,45.20849971,0
0,0,0,0,116.9875055,0
0,0,0,0,159.2170851,0
0,0,0,0,226.1607271,0
0,0,0,0,221.4289222,0
0,0,0,0,217.5565958,0
0,0,0,0,220.2524156,0
0,0,0,0,221.2300541,0
0,0,0,0,228.5374442,0
0,0,0,0,217.5136876,0
0,0,0,0,264.8655728,0
0,0,0,0,181.985233,0
0,0,0,0,138.2961336,0
0,0,0,0,159.0177917,0
0,0,0,0,113.0921718,0
0,0,0,0,67.2299093,0
0,0,0,0,3.292454706,0
0,0,0,4.44572081,15.20727041,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,2.729303606,0
0,0,0,0,53.44708875,0
0,0,0,0,78.47689863,0
0,0,0,0,109.9694003,0
0,0,0,0,137.642127,0
0,0,0,0,145.6191301,0
0,0,0,0,161.9871173,0
0,0,0,0,194.7973482,0
0,0,0,0,208.4705769,0
0,0,0,0,190.1720041,0
0,0,0,0,156.4818887,0
0,0,0,0,162.5478805,0
0,0,0,0,128.2536081,0
0,0,0,31.35023319,168.7094092,0
0,0,0,19.16223066,159.0395418,0
0,0,0,20.32131458,137.8825877,0
0,0,0,115.9585608,0.2985130858,0
0,0,0,135.311484,0,0
0,0,0,131.9640365,0,0
0,0,0,74.88651327,0,0
0,0,0,108.7228746,0,0
0,0,0,120.3882686,0,0
0,0,0,97.74457032,0,0
0,0,0,121.7375782,0,0
0,0,0,95.04767455,57.71783314,0
0,0,0,55.85505626,97.87134376,0
0,0,0,26.40878367,116.6842112,0
0,0,0,26.39075087,145.5413363,0
0,0,0,5.549899162,156.7507926,0
0,0,0,0,115.28832,0
0,0,0,0,115.2943303,0
0,0,0,0,103.7478296,0
0,0,0,10.97313507,153.6331785,0
0,0,0,13.20177833,163.7060695,0
0,0,0,2.882934018,135.2758772,0
0,0,0,6.788925695,115.9997803,0
0,0,0,10.45287653,83.34534728,0
0,0,0,19.61514452,147.5150987,0
0,0,0,0,124.0873934,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,12.37878186,0,0
0,0,0,18.05243233,0,0
0,0,0,76.93193502,0,0
0,0,0,31.55520113,0,0
0,0,0,8.072418145,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,37.57396892,0
0,0,0,24.37036763,62.26884612,0
0,0,0,27.69651455,59.26138501,0
0,0,0,44.06426295,83.38679134,0
0,0,0,0,127.1699983,0
0,0,0,13.84979333,136.7387407,0
0,0,0,49.11239609,144.6363672,0
0,0,0,30.80498869,145.8907092,0
0,0,0,67.68298789,123.9598676,0
0,0,0,97.56379399,103.9745913,0
0,0,0,96.29746179,82.61264551,0
0,0,0,63.11076873,52.3843533,0
0,0,0,5.131166388,138.5888639,0
0,0,0,7.362879151,145,0
0,0,0,15.33079007,134.0694747,0
0,0,0,59.653854,0,0
0,0,0,95.48904465,0,0
0,0,0,72.05661043,0,0
0,0,0,61.4615447,0,0
0,0,0,41.06967544,0,0
0,0,0,66.44991727,0,0
0,0,0,75.0430808,0,0
0,0,0,97.97017029,0,0
0,0,0,0,37.30429034,0
0,0,0,0,12.43172357,0
0,0,0,0,10.54697777,0
0,0,0,0,35.04986728,0
0,0,0,0,54.27243279,0
0,0,0,0,54.0656765,0
0,0,0,0,82.8360516,0
0,0,0,0,90.63118394,0
0,0,0,0,93.41421275,0
0,0,0,0,64.89451599,0
0,0,0,0,54.23973522,0
0,0,0,0,65.57300452,0
0,0,0,44.93205219,57.12611371,0
0,0,0,21.20392111,139.5226944,0
0,0,0,0,113.9779086,0
0,0,0,0,78.36743513,0
0,0,0,55.15427539,0,0
0,0,0,35.9568682,0,0
0,0,0,1.661291578,0,0
0,0,0,27.30459038,0,0
0,0,0,15.41759376,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,23.02196535,0
0,0,0,0,59.51366327,0
0,0,0,9.705491597,72.89183023,0
0,0,0,15.72083577,97.76794649,0
0,0,0,32.0925778,128.5840115,0
0,0,0,25.01187512,147.7639714,0
0,0,0,55.97906239,145.9166392,0
0,0,0,55.42768665,145.0108303,0
0,0,0,47.61009587,129.0421528,0
0,0,0,42.13393396,96.50353806,0
0,0,0,95.83090622,64.80337126,0
0,0,0,67.76898534,145,0
0,0,0,82.50650256,144.1789107,0
0,0,0,33.1709074,133.2210193,0
0,0,0,119.1345544,0,0
0,0,0,115.3959339,0,0
0,0,0,91.44103064,0,0
0,0,0,48.90205925,0,0
0,0,0,65.99052259,0,0
0,0,0,57.92154671,0,0
0,0,0,44.12337457,0,0
0,0,0,35.5285442,0,0
0,0,0,7.011808252,38.37480351,0
0,0,0,28.302263,44.55824951,0
0,0,0,39.67477638,61.51437412,0
0,0,0,28.4690405,111.6177602,0
0,0,0,69.03704956,146.8223006,0
0,0,0,53.65896399,138.9021975,0
0,0,0,61.59573212,136.2343219,0
0,0,0,70.68507206,153.3668269,0
0,0,0,81.61464479,136.8016803,0
0,0,0,98.54771667,117.6392751,0
0,0,0,123.5652163,101.6119213,0
0,0,0,151.0515084,73.44193202,0
0,0,0,146.6058092,57.08024758,0
0,0,0,120.1161673,145,0
0,0,0,108.1318558,145,0
0,0,0,90.59456388,127.0711919,0
0,0,0,145.1816995,0,0
0,0,0,162.5527673,0,0
0,0,0,143.8540509,0,0
0,0,0,126.4600363,0,0
0,0,0,137.9121215,0,0
0,0,0,123.7871264,0,0
0,0,0,137.0140735,0,0
0,0,0,118.1505177,0,0
0,0,0,88.76938092,40.80099057,0
0,0,0,91.21308559,49.99847686,0
0,0,0,83.717808,67.04462445,0
0,0,0,89.32285512,110.3185092,0
0,0,0,89.9154891,142.1248329,0
0,0,0,65.21625572,153.107766,0
0,0,0,60.75443519,145.4727893,0
0,0,0,71.07840211,157.7393599,0
0,0,0,83.25748476,147.7517261,0
0,0,0,107.8412676,137.0747411,0
0,0,0,114.4703735,117.3198036,0
0,0,0,127.4766597,87.64848132,0
0,0,0,149.8290438,54.40510122,0
0,0,0,108.4916896,145,0
0,0,0,123.6995816,145,0
0,0,0,96.42627009,142.5236318,0
0,0,0,152.7365423,0,0
0,0,0,151.6478536,0,0
0,0,0,139.6549893,0,0
0,0,0,134.1354339,0,0
0,0,0,118.8842083,0,0
0,0,0,119.4734508,0,0
0,0,0,104.9683723,0,0
0,0,0,112.7770504,0,0
0,0,0,95.4946866,47.57076376,0
0,0,0,58.93458908,56.0528824,0
0,0,0,63.36753881,83.55859359,0
0,0,0,39.39649103,93.5254587,0
0,0,0,44.49012278,114.518884,0
0,0,0,0,89.41295757,0
0,0,0,0,56.98670866,0
0,0,0,0,73.87123524,0
0,0,0,0,66.24037487,0
0,0,0,0,90.65984191,0
0,0,0,73.33675986,88.69980647,0
0,0,0,86.35477716,65.6932758,0
0,0,0,130.0733522,59.18922048,0
0,0,0,71.88199186,145,0
0,0,0,51.86186785,143.7473271,0
0,0,0,71.84521355,125.7498748,0
0,0,0,157.9873192,0,0
0,0,0,152.6890935,0,0
0,0,0,128.5654089,0,0
0,0,0,118.6763971,0,0
0,0,0,120.6893095,0,0
0,0,0,104.0449736,0,0
0,0,0,115.9325059,0,0
0,0,0,113.002682,0,0
0,0,0,75.29161626,35.43075599,0
0,0,0,94.02698322,35.98860573,0
0,0,0,101.2540429,72.28563317,0
0,0,0,83.62774383,91.63397335,0
0,0,0,69.3295327,99.22702904,0
0,0,0,59.63695644,104.4532001,0
0,0,0,72.83660189,119.044645,0
0,0,0,71.36902058,128.3809325,0
0,0,0,76.02526029,129.5896061,0
0,0,0,83.47032146,135.8440749,0
0,0,0,114.4141816,134.226591,0
0,0,0,113.0909014,99.73494184,0
0,0,0,108.8327454,66.83494291,0
0,0,0,100.5982484,145,0
0,0,0,104.0663807,145,0
0,0,0,84.38416484,124.2683364,0
0,0,0,147.6204157,0,0
0,0,0,128.3692132,0,0
0,0,0,101.8530421,0,0
0,0,0,82.71162238,0,0
0,0,0,57.40130008,0,0
0,0,0,70.94541813,0,0
0,0,0,43.8318453,0,0
0,0,0,76.0808165,0,0
0,0,0,50.70955334,44.0132397,0
0,0,0,36.16295005,50.8189094,0
0,0,0,3.501369956,71.20883546,0
0,0,0,17.16248033,94.24655488,0
0,0,0,29.82589402,134.4804098,0
0,0,0,43.0147092,178.3846319,0
0,0,0,29.58005303,192.6125013,0
0,0,0,25.06563066,209.4534186,0
0,0,0,37.21318164,193.2188626,0
0,0,0,6.289051942,186.3810181,0
0,0,0,43.16679389,173.8881339,0
0,0,0,66.35699784,124.6595309,0
0,0,0,114.9335287,71.63677882,0
0,0,0,88.42160623,132.4300535,0
0,0,0,85.21136481,132.6488859,0
0,0,0,33.48266299,116.3943189,0
0,0,0,76.65257871,0,0
0,0,0,44.34659267,0,0
0,0,0,48.76003853,0,0
0,0,0,45.60130712,0,0
0,0,0,53.80175356,0,0
0,0,0,50.4241104,0,0
0,0,0,33.95394643,0,0
0,0,0,38.60194372,0,0
0,0,0,0,23.61676744,0
0,0,0,0,27.81953742,0
0,0,0,0,49.25863004,0
0,0,0,0,55.02668012,0
0,0,0,0,56.2763564,0
0,0,0,0,64.38718927,0
0,0,0,0,67.12790229,0
0,0,0,0,70.59611246,0
0,0,0,0,86.28335136,0
0,0,0,0,59.70164269,0
0,0,0,0,49.44083489,0
0,0,0,0,24.66013003,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10.51628961,0
0,0,0,0,36.24041958,0
0,0,0,0,59.07369378,0
0,0,0,0,75.9921823,0
0,0,0,0,95.26489341,0
0,0,0,0,95.43472862,0
0,0,0,0,93.37725457,0
0,0,0,0,93.04833103,0
0,0,0,0,82.7404021,0
0,0,0,0,47.48550717,0
0,0,0,0,12.37999132,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,3.670463079,0
0,0,0,0,64.97882835,0
0,0,0,0,181.7852404,0
0,0,0,0,186.254612,0
0,0,0,44.26078916,247.129962,0
0,0,0,13.51678474,286.5895706,0
0,0,0,20.33505602,289.0884327,0
0,0,0,7.300052309,290.1556472,0
0,0,0,32.59434842,277.2196117,0
0,0,0,51.42725748,275.59134,0
0,0,0,64.6742162,241.4503511,0
0,0,0,91.35525517,187.5418715,0
0,0,0,101.8316611,146.0396871,0
0,0,0,84.14201741,166.7928189,0
0,0,0,97.52204552,161.848292,0
0,0,0,79.00983868,138.8536755,0
0,0,0,148.1227599,6.452862812,0
0,0,0,155.5154732,2.636519747,0
0,0,0,133.0988146,0,0
0,0,0,132.111923,0,0
0,0,0,115.7963336,0,0
0,0,0,111.0544524,0,0
0,0,0,113.2832899,0,0
0,0,0,111.2801138,0,0
0,0,0,45.36453084,59.36691377,0
0,0,0,47.16785165,121.9908026,0
0,0,0,23.15450033,156.1268905,0
0,0,0,0,207.127421,0
0,0,0,4.827875707,235.8572908,0
0,0,0,8.85689032,237.7481356,0
0,0,0,7.065566624,249.0621806,0
0,0,0,41.71516532,245.5266127,0
0,0,0,35.92421371,243.7038295,0
0,0,0,72.6908075,246.7097104,0
0,0,0,49.01259845,222.5675364,0
0,0,0,97.67544594,174.9848313,0
0,0,0,104.5296791,140.9663387,0
0,0,0,93.7193804,164.388588,0
0,0,0,57.65122696,157.5191704,0
0,0,0,39.49490108,131.3132427,0
0,0,0,86.11310454,3.550912462,0
0,0,0,79.27908876,0.9778897392,0
0,0,0,79.33733314,0,0
0,0,0,82.04536527,0,0
0,0,0,70.19003226,0,0
0,0,0,43.09226806,0,0
0,0,0,74.42113708,0,0
0,0,0,59.20618318,0,0
0,0,0,0,43.41888825,0
0,0,0,0,106.5320463,0
0,0,0,0,86.64978309,0
0,0,0,0,138.5625341,0
0,0,0,20.78605806,200.2179089,0
0,0,0,28.34725583,212.2370681,0
0,0,0,0,219.6266751,0
0,0,0,7.732340068,243.9709058,0
0,0,0,6.872723793,248.8346477,0
0,0,0,46.26511385,231.3659619,0
0,0,0,2.069616218,216.9344915,0
0,0,0,38.49349705,187.0956042,0
0,0,0,91.97617976,157.2375643,0
0,0,0,75.43416792,167.3433636,0
0,0,0,43.90217889,160.8256994,0
0,0,0,7.086822964,146.0728754,0
0,0,0,88.00541697,8.11344931,0
0,0,0,51.47688505,5.504616875,0
0,0,0,8.614378032,3.173843301,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,9.683534075,0
0,0,0,0,24.66718302,0
0,0,0,0,51.59642272,0
0,0,0,0,108.0611101,0
0,0,0,0,120.0262426,0
0,0,0,0,115.4770103,0
0,0,0,0,150.6322462,0
0,0,0,0,163.7280137,0
0,0,0,0,162.0283956,0
0,0,0,0,130.2867216,0
0,0,0,0,133.7898721,0
0,0,0,0,110.6192474,0
0,0,0,4.398705958,154.0311617,0
0,0,0,9.504294653,165.2423887,0
0,0,0,0,88.59902715,0
0,0,0,0,88.25867213,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,16.55669324,0
0,0,0,0,38.21896549,0
0,0,0,0,51.92105314,0
0,0,0,0,75.14646512,0
0,0,0,0,73.66393558,0
0,0,0,0,68.87266513,0
0,0,0,0,44.76475369,0
0,0,0,0,56.35586953,0
0,0,0,0,37.21422067,0
0,0,0,0,3.250811842,0
0,0,0,0,0,0
0,0,0,0,49.77865888,0
0,0,0,0,1.839783558,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,22.40328375,0
0,0,0,0,25.44543441,0
0,0,0,0,32.62340625,0
0,0,0,0,36.93166169,0
0,0,0,0,50.43498212,0
0,0,0,0,55.34110727,0
0,0,0,0,49.97909561,0
0,0,0,0,43.56530126,0
0,0,0,0,36.25702461,0
0,0,0,0,5.820591013,0
0,0,0,0,53.51933218,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,81.12688611,0,0
0,0,0,74.51172323,0,0
0,0,0,55.92953771,0,0
0,0,0,31.47536775,0,0
0,0,0,5.975466508,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,17.01832364,0
0,0,0,19.32093837,110.9197314,0
0,0,0,39.09299227,138.9355719,0
0,0,0,58.17520184,168.8430418,0
0,0,0,51.84151711,174.9000064,0
0,0,0,51.87114241,160.3282901,0
0,0,0,66.7054461,155.9844665,0
0,0,0,85.73610787,137.8608265,0
0,0,0,93.62084629,141.4804714,0
0,0,0,89.89086981,134.6945821,0
0,0,0,81.08103659,85.7634641,0
0,0,0,120.0665802,58.84812638,0
0,0,0,93.25188637,143.3694256,0
0,0,0,80.75741972,145,0
0,0,0,58.1934567,125.0994817,0
0,0,0,160.3781281,0,0
0,0,0,149.597722,0,0
0,0,0,150.9507047,0,0
0,0,0,127.9418837,0,0
0,0,0,129.1961157,0,0
0,0,0,123.1949254,0,0
0,0,0,120.2034091,0,0
0,0,0,113.4251497,0,0
0,0,0,78.76484011,42.19549421,0
0,0,0,73.00214648,38.66305174,0
0,0,0,86.9857773,79.37627812,0
0,0,0,80.48438524,97.78523564,0
0,0,0,43.80740367,122.7457751,0
0,0,0,20.02209364,159.8266065,0
0,0,0,9.996918042,187.0118605,0
0,0,0,59.8126091,191.0497393,0
0,0,0,60.13934011,202.0962462,0
0,0,0,81.72265458,185.2937466,0
0,0,0,85.37605136,164.0108142,0
0,0,0,106.6127551,127.1086845,0
0,0,0,114.0660731,72.11084232,0
0,0,0,103.3017177,145.717809,0
0,0,0,103.8475728,145,0
0,0,0,85.19656622,128.9851712,0
0,0,0,157.4160838,0,0
0,0,0,133.5782326,0,0
0,0,0,80.275447,0,0
0,0,0,65.15651776,0,0
0,0,0,87.24770505,0,0
0,0,0,70.5888222,0,0
0,0,0,72.24826822,0,0
0,0,0,67.33674378,0,0
0,0,0,22.04219484,39.00938912,0
0,0,0,0,45.69664781,0
0,0,0,0,53.51173272,0
0,0,0,0,45.74704848,0
0,0,0,0,77.14220699,0
0,0,0,0,118.5126148,0
0,0,0,0,139.8100548,0
0,0,0,0,141.7325744,0
0,0,0,0,136.2353679,0
0,0,0,16.38285582,72.33724952,0
0,0,0,40.68073794,59.27083114,0
0,0,0,34.55838738,68.44312412,0
0,0,0,90.72981748,64.02022725,0
0,0,0,84.31882399,145,0
0,0,0,36.40836361,145,0
0,0,0,49.25598302,126.9400703,0
0,0,0,171.0298236,0,0
0,0,0,131.4712321,0,0
0,0,0,135.5949993,0,0
0,0,0,114.294309,0,0
0,0,0,114.694831,0,0
0,0,0,105.0495893,0,0
0,0,0,115.1020707,0,0
0,0,0,99.218581,0,0
0,0,0,65.34269265,30.85822602,0
0,0,0,73.6770077,39.67028127,0
0,0,0,70.52064256,86.50020369,0
0,0,0,49.79557988,120.459691,0
0,0,0,37.11211746,157.9966802,0
0,0,0,46.19502826,191.7986726,0
0,0,0,40.1191776,204.7234608,0
0,0,0,45.64386296,202.1714062,0
0,0,0,57.48879245,202.4130252,0
0,0,0,72.91758469,182.4599671,0
0,0,0,86.70412889,154.912123,0
0,0,0,104.7133609,102.1153051,0
0,0,0,120.2781917,59.88344507,0
0,0,0,87.43366312,125.2926948,0
0,0,0,92.10331467,136.763041,0
0,0,0,75.1704,124.0230475,0
0,0,0,141.0988681,0,0
0,0,0,137.2939982,0,0
0,0,0,134.5519511,0,0
0,0,0,112.3034968,0,0
0,0,0,114.9215735,0,0
0,0,0,102.4436309,0,0
0,0,0,113.2687041,0,0
0,0,0,106.9014576,0,0
0,0,0,74.77494604,32.64288937,0
0,0,0,69.38740711,75.19525748,0
0,0,0,53.63254555,120.8439761,0
0,0,0,54.7483465,141.9432299,0
0,0,0,41.37492511,167.759512,0
0,0,0,38.83099507,196.6930923,0
0,0,0,30.26323134,201.6460381,0
0,0,0,25.82374702,197.8479268,0
0,0,0,40.20323086,185.4014845,0
0,0,0,68.37859779,167.8753976,0
0,0,0,100.0362441,147.3330395,0
0,0,0,111.2928473,99.33843278,0
0,0,0,120.08009,67.5565519,0
0,0,0,89.29921871,135.3272832,0
0,0,0,104.3276074,132.0900068,0
0,0,0,74.14999561,108.2740691,0
0,0,0,140.7069756,0,0
0,0,0,144.2770425,0,0
0,0,0,130.1023812,0,0
0,0,0,125.2164579,0,0
0,0,0,119.9327106,0,0
0,0,0,100.2698628,0,0
0,0,0,112.4756204,0,0
0,0,0,108.3359045,0,0
0,0,0,84.28144038,40.82665974,0
0,0,0,74.05227726,34.57711902,0
0,0,0,76.00223551,67.43166321,0
0,0,0,68.37899778,111.4862386,0
0,0,0,64.21498557,143.000749,0
0,0,0,50.73756317,153.2085323,0
0,0,0,50.43417802,161.7523896,0
0,0,0,49.29337473,158.7723356,0
0,0,0,64.75383735,162.7744828,0
0,0,0,70.99031973,157.0625693,0
0,0,0,94.15807215,133.6108293,0
0,0,0,118.1254137,96.70446639,0
0,0,0,130.9582429,61.03846643,0
0,0,0,86.96005669,143.8218933,0
0,0,0,99.43113707,139.065824,0
0,0,0,93.60758324,122.8795668,0
0,0,0,149.9919791,0,0
0,0,0,132.4579026,0,0
0,0,0,112.4955661,0,0
0,0,0,137.4582552,0,0
0,0,0,122.9158178,0,0
0,0,0,106.0283831,0,0
0,0,0,126.0952239,0,0
0,0,0,117.5841344,0,0
0,0,0,79.17556056,36.9249805,0
0,0,0,81.90918436,39.63675676,0
0,0,0,68.44569945,82.16704821,0
0,0,0,65.37153692,118.1494324,0
0,0,0,58.65748736,141.2249056,0
0,0,0,51.40409209,146.9084136,0
0,0,0,54.65642638,162.1425091,0
0,0,0,40.17604117,165.8795772,0
0,0,0,62.64689707,170.0048431,0
0,0,0,61.10498028,159.5740893,0
0,0,0,73.74216097,135.8510976,0
0,0,0,84.80791152,98.17402482,0
0,0,0,79.35701704,45.00851799,0
0,0,0,35.28934961,138.6497509,0
0,0,0,10.69662498,139.7839177,0
0,0,0,0,60.80009536,0
0,0,0,71.16824887,0,0
0,0,0,70.73390672,0,0
0,0,0,69.10334003,0,0
0,0,0,28.91257709,0,0
0,0,0,62.59015222,0,0
0,0,0,12.89120955,0,0
0,0,0,0,0,0
0,0,0,4.164866837,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,5.590151166,0
0,0,0,0,45.97290725,0
0,0,0,0,62.97008252,0
0,0,0,0,118.4076943,0
0,0,0,0,82.83058514,0
0,0,0,0,92.12704205,0
0,0,0,0,85.16583097,0
0,0,0,0,80.3056754,0
0,0,0,0,109.9314239,0
0,0,0,0,65.1682486,0
0,0,0,0,0,0
0,0,0,0,19.38760483,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.42323647,0,0
0,0,0,32.32668729,0,0
0,0,0,50.49605569,0,0
0,0,0,33.59263053,0,0
0,0,0,15.58339776,0,0
0,0,0,9.308745123,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,33.5036172,0
0,0,0,0,87.09140322,0
0,0,0,0,134.2632138,0
0,0,0,7.123533031,172.4171829,0
0,0,0,25.6490719,202.2845601,0
0,0,0,24.10561518,229.0434449,0
0,0,0,34.90240788,243.7757029,0
0,0,0,44.92195303,233.0511606,0
0,0,0,35.09023088,223.42295,0
0,0,0,83.96388765,221.9670411,0
0,0,0,93.4392637,160.994797,0
0,0,0,100.1781779,113.1614749,0
0,0,0,84.77557179,138.5368312,0
0,0,0,86.97037856,114.1960168,0
0,0,0,77.98103264,112.7340621,0
0,0,0,125.2266204,0,0
0,0,0,136.7764279,0,0
0,0,0,112.0370465,0,0
0,0,0,114.3333963,0,0
0,0,0,116.7772313,0,0
0,0,0,99.25130977,0,0
0,0,0,98.56742483,0,0
0,0,0,101.4944658,0,0
0,0,0,66.30286838,32.61605692,0
0,0,0,41.57954961,118.3728489,0
0,0,0,40.09241951,167.8162878,0
0,0,0,22.12637836,205.0070268,0
0,0,0,0,226.0396744,0
0,0,0,0,200.3938603,0
0,0,0,0,204.6383134,0
0,0,0,0,199.7949871,0
0,0,0,0,173.9273545,0
0,0,0,0,206.8915537,0
0,0,0,0,225.2960049,0
0,0,0,19.30219806,174.5864911,0
0,0,0,24.25321938,124.0848194,0
0,0,0,0,142.1295087,0
0,0,0,0,96.38562314,0
0,0,0,0,72.56827503,0
0,0,0,28.25274073,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,12.99433325,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,41.15201119,0
0,0,0,0,49.53904495,0
0,0,0,0,66.6975913,0
0,0,0,0,105.7677283,0
0,0,0,0,115.4960778,0
0,0,0,0,128.2048788,0
0,0,0,0,159.9980734,0
0,0,0,0,190.3912797,0
0,0,0,0,199.2904143,0
0,0,0,0,89.28339248,0
0,0,0,0,66.12178216,0
0,0,0,0,57.71246229,0
0,0,0,0,8.513627873,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,19.6564452,0
0,0,0,0,60.78212356,0
0,0,0,0,74.54744948,0
0,0,0,0,102.316004,0
0,0,0,0,142.9873065,0
0,0,0,0,150.7065867,0
0,0,0,0,161.5178194,0
0,0,0,0,164.6138078,0
0,0,0,0,176.0537731,0
0,0,0,0,201.2775879,0
0,0,0,0,111.8570182,0
